utility_name,pwsid,effective_date,bill_frequency,bill_unit,usage_ccf,avg_household_size,et_amount,bill_type,service_charge,commodity_charge,bill,tier_starts,tier_0,tier_prices,median_income_category,approximate_median_income,check,bill_frequency_update,Tier_number,Tier_price,Tier_volume
Lodi  City of Public Works Department,CA3910004,7/1/2017,Monthly,converted to kgal,12.8192055,2.6673431,4.657959545,Tiered,21.87,13.66,35.53,0-10-50,0,0.97-1.29-1.6,"$45,000 to $49,999",47500,1,Monthly,5,NA,NA
Lodi  City of Public Works Department,CA3910004,7/1/2017,Monthly,converted to kgal,12.8192055,2.6673431,4.657959545,Tiered,21.87,13.66,35.53,0-10-50,0,0.97-1.29-1.6,"$45,000 to $49,999",47500,1,Monthly,6,NA,NA
Lodi  City of Public Works Department,CA3910004,7/1/2017,Monthly,converted to kgal,12.8192055,2.6673431,4.657959545,Tiered,21.87,13.66,35.53,0-10-50,0,0.97-1.29-1.6,"$45,000 to $49,999",47500,1,Monthly,7,NA,NA
Lodi  City of Public Works Department,CA3910004,7/1/2017,Monthly,converted to kgal,12.8192055,2.6673431,4.657959545,Tiered,21.87,13.66,35.53,0-10-50,0,0.97-1.29-1.6,"$45,000 to $49,999",47500,1,Monthly,8,NA,NA
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,1,3.08197424,7.48052
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,2,3.17174048,13.09091
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,3,3.60561064,NA
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Lomita  City of,CA1910073,7/1/2018,Bi-Monthly,converted to kgal,8,2.365922869,8.83813,Tiered,21.45,16.01,26.735,0-20-35,0,4.12-4.24-4.82,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,1,3.23906516,7.48052
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,2,3.46348076,14.96104
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,3,4.13672756,NA
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,4,NA,NA
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,5,NA,NA
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,6,NA,NA
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,7,NA,NA
Lompoc  City Of,CA4210006,7/1/2017,Monthly,converted to kgal,6.95166833,2.774491393,3.733239318,Tiered,47.15,30.1,77.25,0-10-20,0,4.33-4.63-5.53,"$45,000 to $49,999",47500,1,Monthly,8,NA,NA
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,1,1.067470204,4.488312
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,2,2.134940408,11.968832
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,3,3.202410612,NA
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,4,NA,NA
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,5,NA,NA
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,6,NA,NA
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,7,NA,NA
Long Beach City of,CA1910065,10/1/2016,monthly,converted to kgal,6.768846989,2.612036379,4.233013409,Tiered,14.87,12.18,27.05,0-6-16,0,1.427-2.854-4.281,"$50,000 to $59,999",55000,1,Monthly,8,NA,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,1,4.356654848,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,2,NA,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,3,NA,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,4,NA,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,5,NA,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,6,NA,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,7,NA,NA
Los Angeles County Waterworks District 21 - Kagel Canyon,CA1910075,10/1/2016,Monthly,converted to kgal,15,3,4,Uniform,40.55,87.36,127.91,NA,NA,5.824,NA,NA,0,Monthly,8,NA,NA
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,1,4.935647096,15.709092
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,2,5.762244556,38.150652
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,3,8.218099272,NA
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,4,NA,NA
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,5,NA,NA
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,6,NA,NA
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,7,NA,NA
Los Angeles County Waterworks District 29 - Malibu & Marina Del Rey,CA1910204,1/1/2017,Monthly,converted to kgal,20.34948277,2.049694856,4.603743864,Tiered,37.81,134.65,172.46,0-21-51,0,6.598-7.703-10.986,"$100,000 to $124,999",112500,0,Monthly,8,NA,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,1,2.020488452,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,2,NA,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,3,NA,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,4,NA,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,5,NA,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,6,NA,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,7,NA,NA
Los Angeles County Waterworks District 36 - Val Verde,CA1910185,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,20.52,40.52,61.04,NA,NA,2.701,NA,NA,0,Monthly,8,NA,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,1,0.823605252,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,2,NA,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,3,NA,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,4,NA,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,5,NA,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,6,NA,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,7,NA,NA
Los Angeles County Waterworks District 37 - Acton,CA1910248,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,16.86,16.52,33.37,NA,NA,1.101,NA,NA,0,Monthly,8,NA,NA
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,1,0.80789616,15.709092
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,2,0.94254552,49.371432
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,3,1.3464936,NA
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,4,NA,NA
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,5,NA,NA
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,6,NA,NA
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,7,NA,NA
Los Angeles County Waterworks District 40 - Antelope Valley,CA1910005,1/1/2017,Monthly,converted to kgal,17.53251931,3.103939009,5.177657045,Tiered,25.26,18.94,44.19,0-21-66,0,1.08-1.26-1.8,NA,NA,1,Monthly,8,NA,NA
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,1,4.407522384,6.358442
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,2,5.491449732,20.57143
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,3,6.138514712,48.997406
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,4,6.138514712,NA
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,5,NA,NA
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,6,NA,NA
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,7,NA,NA
Los Angeles Department of Water and Power,CA1910067,1/1/2017,bimonthly,converted to kgal,8,2.574557575,9.376562273,Tiered,0,22.84,22.84,0-17-55-131,0,5.892-7.341-8.206-8.206,"$50,000 to $59,999",55000,1,Monthly,8,NA,NA
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,1,0,11.22078
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,2,1.22680528,NA
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,3,NA,NA
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,4,NA,NA
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,5,NA,NA
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,6,NA,NA
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,7,NA,NA
Los Banos  City Of,CA2410005,7/1/2015,Monthly,converted to kgal,13.41254594,3.088681447,4.705561864,Tiered,21.25,0,21.25,0-15,0,0-1.64,"$40,000 to $44,999",42500,1,Monthly,8,NA,NA
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,1,1.122078,8.228572
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,2,1.3838962,19.449352
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,3,1.496104,34.410392
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,4,1.87013,53.111692
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,5,2.244156,71.812992
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,6,2.992208,NA
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,7,NA,NA
Lower Lake County Waterworks District No. 1,CA1710010,6/30/2015,Monthly,converted to kgal,15,3,4,Tiered,59.64,24.25,83.89,0-11-26-46-71-96,0,1.5-1.85-2-2.5-3-4,NA,NA,1,Monthly,8,NA,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,1,2.64062356,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,2,NA,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,3,NA,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,4,NA,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,5,NA,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,6,NA,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,7,NA,NA
Lynwood  City Of,CA1910079,7/1/2017,Monthly,converted to kgal,7.175826759,3.925418011,4.408683571,Uniform,15.35,25.33,40.68,NA,NA,3.53,"$40,000 to $44,999",42500,0,Monthly,8,NA,NA
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,1,0.99490916,7.48052
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,2,1.4212988,24.685716
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,3,2.3937664,NA
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,4,NA,NA
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,5,NA,NA
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,6,NA,NA
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,7,NA,NA
Madera  City Of,CA2000851,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,16.84,23.37,40.21,0-10-33,0,1.33-1.9-3.2,NA,NA,1,Monthly,8,NA,NA
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,1,3.20166256,5.236364
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,2,4.38358472,17.953248
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,3,7.01672776,NA
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,4,NA,NA
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,5,NA,NA
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,6,NA,NA
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,7,NA,NA
Manhattan Beach  City Of,CA1910083,1/1/2014,Bi-Monthly,converted to kgal,9,2.516878459,9.026550455,Tiered,20.23,19.865,29.98,0-14-48,0,4.28-5.86-9.38,"$125,000 to $149,999",137500,0,Monthly,8,NA,NA
